2021-04-04T23:55:57.000Z	1378858914406670338	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/WIYDwodrZX	{'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}, 'place_id': 'a357c591f3dabb3e'}
2021-04-04T06:40:58.000Z	1378598451211042817	目の前で電車行った🙄 (@ すすきの駅 in 札幌市, 北海道) https://t.co/ZnrQcJPr6m	{'coordinates': {'type': 'Point', 'coordinates': [141.35332489, 43.05541943]}, 'place_id': '13fbcf4150ce380c'}
2021-04-04T06:30:49.000Z	1378595896640741376	ピーテッド飲み比べ白州ピーテッドを飲みに来ると、まだ山崎も残っていたので、せっかくだから飲み比べ。山崎も美味いが白州ヤバいね。新白州12yより断然好み。#白州 #山崎 #TWLC #BAR飲み https://t.co/3EVK4KcAsc	{'place_id': '0a64b6df6ad62000'}
2021-04-04T04:59:19.000Z	1378572868586336262	優勝旅行は 国内旅行 挑戦権は 旅行から賞金×3倍 例 トップが18枚の場合正解 国内旅行+勝利パネルの分の3倍 54万円ハズレ 国内旅行+賞金18万円#attack25 #アタック25	{'place_id': '2446080129c66346'}
2021-04-04T02:37:04.000Z	1378537073255178243	@aohime_114 おはよう、蒼姫くん。今日も出勤かい？🤔	{'place_id': '13fbcf4150ce380c'}
2021-04-04T00:32:33.000Z	1378505734598488068	@tao_p_heart_033 おはようございます！ありがとうございます。今日はちょっと寒いかな？と思って1枚多く着てきたら、徒歩出勤で汗だくになりました(^_^;	{'place_id': 'e024abbacb11ebca'}
2021-04-05T23:48:24.000Z	1379219399719157761	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/G130Xrhi9d	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2021-04-05T23:13:57.000Z	1379210731426484227	おはようございますᕙ(⇀‸↼‶)ᕗ今日もお休み！旅行は行けなかったけど、春休み満喫しました😄さて。春休み最終日は何をするかな？	{'place_id': '07d9d8eaaf083002'}
2021-04-05T21:46:23.000Z	1379188696235175939	電車の中で靴を脱ぐなら地下足袋にして欲しい茶の間じゃ無いんです笑#公共のエチケット#電車内	{'place_id': 'e0b7947e3d35d737'}
2021-04-05T19:45:41.000Z	1379158317717590018	@Consaneko カラオケにある酒はクッソ不味い説	{'place_id': '2446080129c66346'}
2021-04-05T19:38:55.000Z	1379156617225105408	@akipinako 感染対策の体を見せなきゃいけない大手様との接待旅行というべきか。。	{'place_id': '13fbcf4150ce380c'}
2021-04-05T17:00:35.000Z	1379116772557647877	@nappanda12 信じられないから、、仕事場から家にお出かけするつもりでウキウキ感を忘れないでね、、お疲れ様🎉🎉🎉	{'place_id': '4d2b3083f504bceb'}
2021-04-05T15:05:31.000Z	1379087815003152391	4-1の1セット。まさかの20時終わりでラッキーに時間を使い帰りの電車の中で😅これから飯です🍜 https://t.co/4Gm50DnihC	{'place_id': 'c3821cfe8f16bdb6'}
2021-04-05T14:21:06.000Z	1379076634150494211	天気が良かったのでTシャツで出勤してしまった…寒すぎるだろww https://t.co/2SfoCKk6Xy	{'place_id': '2446080129c66346'}
2021-04-05T12:09:51.000Z	1379043604438519810	時代は常に流れています！今の時代に対応できるような私達でいたいものです☺️✨【女性からの質問】月1、2回の出勤でも予約が入るにはどうしたら良いですか？✨実技講習ナシでも大丈夫です！https://t.co/IUOJ8u6D8f https://t.co/8zq481BEm0	{'place_id': '424650fd9f1031ec'}
2021-04-05T11:42:10.000Z	1379036639553458176	本日も出勤してます‼️休み前なのでしこたま飲ませてください🙇‍♂️#ホスト#すすきの#初回#少しでもいいなと思ったらいいね#いいねした人全員フォロー https://t.co/fdp4ayhpFi	{'place_id': '13fbcf4150ce380c'}
2021-04-05T10:49:46.000Z	1379023452238057474	アルバイトの出勤時間間違え待機	{'place_id': '4d2b3083f504bceb'}
2021-04-05T10:42:46.000Z	1379021689170710538	英国はワクチン効果でロングダウンを解除し来月から海外旅行も再開するみたいですね。米英はオリンピックを意識してんのかな。Coronavirus latest news: Boris Johnson to unveil plan to lift England's lockdown and relaunch international travel  https://t.co/6EAVVH4kAw @Telegraphより	{'place_id': 'a357c591f3dabb3e'}
2021-04-05T10:33:29.000Z	1379019353509662721	こんばんは…カリーナです🧡🧡月曜日スタートです！今日はゆうかちゃんの誕生日🧡🧡🧡お祝いしてください😊💓出勤は主役のゆうかちゃんとさきちゃん😊お待ちしてます！#新札幌 #誕生日 #ガールズバー https://t.co/bKuCvmoFAB	{'place_id': 'e0b7947e3d35d737'}
2021-04-05T08:47:06.000Z	1378992581204447235	出勤初日だし定時退勤や(*ˊᗜˋ*) (@ ヤキトリバル 立呑みパラダイス in Sapporo, Hokkaidō) https://t.co/qvxnYX3vZD https://t.co/oNICkS8RNY	{'place_id': '13fbcf4150ce380c', 'coordinates': {'type': 'Point', 'coordinates': [141.35038402, 43.06602522]}}
2021-04-05T03:59:38.000Z	1378920239170117632	@7716_togarashi @yuyu77_16 これから会社に出勤ですが、マスクなので柚子大辛とニンニク大辛のピザトースト食べてから行こうかと思っています♪またお伺いしますので、よろしくお願い致します。いつもご丁寧にありがとうございます😊	{'place_id': '13fbcf4150ce380c'}
2021-04-05T03:48:01.000Z	1378917315597623301	@THETRAD_TFM #THETRADRN・ちとせ市のとしここんにちわ🤗かなり以前の話ですが(笑)夜遅くに生バンドが入るジャズ喫茶のようなお店があり、お友達と週末に通いタクシーの割勘で朝帰り、そのまま出勤してましたが、若かったから出来たんですね😆いつ聞いても生バンドの音は良いですね✨💕	{'place_id': 'aedee7b3bd878532'}
2021-04-05T03:22:49.000Z	1378910971163410435	@SankeiNews_WEST 結局、グローバリズムで外国人を受け入れたことで、良心に頼る「お願い」では抑制はできない。罰則つきの外出禁止令が出せるよう改めて議論すべきだ。@sugawitter	{'place_id': '13fbcf4150ce380c'}
2021-04-05T02:40:31.000Z	1378900327928242181	カメラ持って札幌にお出かけワクワクすっぞ	{'place_id': 'a357c591f3dabb3e'}
2021-04-06T23:45:34.000Z	1379581076889305089	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/TZnZr2BxrA	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2021-04-06T22:56:27.000Z	1379568715230978048	賢い人はわかってる！『解除前のススキノが、勝手にディスタンスで安全って事』解除後に一斉に飲みに出る方が危ない。よね。お偉いさんも、なぜわざわざまとまって人が動くように仕向けるのかよくわかりませんね。もう少し頑張りましょう！お偉いさん。牛タンカレーも有りますし天気も良い！ https://t.co/UfthDYfdLM	{'place_id': '2446080129c66346'}
2021-04-06T15:59:38.000Z	1379463819555074048	久々絞り出しました🤣GBlは電車の中で1セット。ハイパープレミアに入ったつもりが通常ハイパーでビビりましたが、なんとか勝てました🤣ただその後のスーパーで1勝しかできず2-3。何気に早く帰れずラッキーしかできてません。次はXL←はじめからやろ⁉️🤣 https://t.co/E6YcIZPwG2	{'place_id': 'c3821cfe8f16bdb6'}
2021-04-06T14:55:18.000Z	1379447628472021001	外出しないで1日終わるはずが、自宅の食べ物喰らい尽くして空腹満たせなくなったので諦めてコンビニ行くわ…明日から仕事なのにこんな時間に…	{'place_id': 'afc70d6aeb55fa4a'}
2021-04-06T13:33:53.000Z	1379427141058658311	ひだまー　飲みに行く店長「今日も２リットル飲んでます？」ひ　うぃ会計店長　疲れてるね？　飲めてないよ？　ひ　！？！？	{'place_id': '4d2b3083f504bceb'}
2021-04-06T13:16:46.000Z	1379422833919414276	激アツ激アツ！！休みとってて休みじゃなくてよくなったから出勤にしたっけこんな激アツなことになるなんて。さくっとおわらせよう！	{'place_id': 'bf88b4fa5b342b64'}
2021-04-06T12:31:04.000Z	1379411331762122753	新発売の生ジョッキ缶🍺飲みに行けなくなって1年が過ぎましたが…生ビールが恋しいので買ってみました❗️#スーパードライ生ジョッキ缶 https://t.co/fQJt8vYP43	{'place_id': 'a357c591f3dabb3e'}
2021-04-06T09:55:09.000Z	1379372095524593671	@dance_man_98 あら…その日は休日出勤💦リアタイ出来ないけど、MROはタイムフリーでも聴けるかな？	{'place_id': '13fbcf4150ce380c'}
2021-04-06T09:41:33.000Z	1379368669973676032	41日目江別での出張が終わりました。電車の中で単語テキストたちに目を通すことしかできない勉強とは一旦これでさらば。明日から1週間、座って勉強です。(来週は市内に外勤)だけど…数検大ピンチ。三角比の立体応用と確率本当にどうしよう。#365日後に試されるこむぎん https://t.co/lVBW4BQjpM	{'place_id': '0fc296059b54c000'}
2021-04-06T09:25:21.000Z	1379364596662734850	【外濠の桜と電車】外濠公園の桜の下を電車が走り、飯田橋から市ヶ谷にかけては外濠を眺めながら最高のお散歩コース！気付けば一駅分歩いていました。2017年3月撮影 #ダレハナ東京百景　#ダレハナ https://t.co/9f8k0EETtj	{'place_id': '4d2b3083f504bceb'}
2021-04-06T09:01:30.000Z	1379358591853817857	@nonodatomo 都市間高速バスや観光バスは快適ですよ。北海道旅行での移動は北海道中央バスで。運転が荒いのは市内路線バスでの話し。https://t.co/LSq23jkwS1	{'place_id': 'a357c591f3dabb3e'}
2021-04-06T08:34:10.000Z	1379351714864582663	待て…笑路面電車が小さすぎるし、船2隻は…燃えたダイヤモンドプリンセス→サファイヤプリンセスを名前変えて、サファイヤは燃えたダイヤモンドを修理…のイメージ強いし難ありな… https://t.co/BVdzIDU0tI	{'place_id': '13fbcf4150ce380c'}
2021-04-06T07:36:14.000Z	1379337132976705538	や〜ビックリしたよ❗️札幌のすすきのにあるソープの子と昨年けっこう仲良くさせてもらっていたけどある事で仲良しをやめたんだけど、以前からあまり出勤率の少ない子だったんだけど今年になったら出勤したら数分で予約がいっぱいで予約出来ない状況に😱俺、厄病神❓	{'place_id': '2446080129c66346'}
2021-04-06T06:24:48.000Z	1379319156995072004	ショップ名：札幌ステラプレイス　HMV（2021年4月6日判明）最終出勤日：4月4日（日）・従業員が勤務するショップと後方施設について消毒対応を致します。・勤務中はマスクを着用し、アルコール消毒などの感染防止策を実施しておりました。	{'place_id': '76de02149cf1f468'}
2021-04-06T06:23:49.000Z	1379318912467148804	ショップ名：パセオ　宮越屋珈琲（2021年4月5日判明）最終出勤日：4月2日（金）・従業員が勤務するショップと後方施設について消毒対応を致します。・勤務中はマスクを着用し、アルコール消毒などの感染防止策を実施しておりました。	{'place_id': '76de02149cf1f468'}
2021-04-06T01:50:45.000Z	1379250191132356608	みなさまおはようございます🕺❣️ラベンダーです😽😽暖かくなってきましたね〜🥳新生活の季節って、何かを新調したくなりませんか😚🌷🌷お出かけに欠かせない様々なサイズ・形のバッグをご紹介いたします😉🎒💼🧳💚💛#tokyu_dept #bagworks #袋う #tohkoto #バッグ #popup https://t.co/hW7C2FdJCh	{'place_id': '13fbcf4150ce380c'}
2021-04-07T23:51:13.000Z	1379944883528601600	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/85MunKDw2m	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2021-04-07T23:24:45.000Z	1379938224483622924	おはようございます☃️とても寒い朝となった支笏湖です雪が降ったり安定しない空模様。今日の予想最高気温は6度となりますので外出の際は暖かい服装でお出かけ下さい。#支笏湖　#千歳市 https://t.co/7poNwl2f4A	{'place_id': '07d9d2506ac82000'}
2021-04-07T22:56:14.000Z	1379931049308737536	マッハ出勤	{'place_id': 'c3821cfe8f16bdb6'}
2021-04-07T22:41:57.000Z	1379927455964618753	言うてみれば、あぶれた旅行業事業者の人材派遣業で、これで人手不足業種へ、人材の流動化が起これば、いい。🌟神の見えざる手🙌 https://t.co/DDvpV9vexQ	{'place_id': '13fbcf4150ce380c'}
2021-04-07T22:14:12.000Z	1379920472083591170	@hirochu1215 行き当たりばったりをして良いのは健常者でも自分でなんとかできる人だけですよ。僕など東京行ったら自分で電車乗れないですからw	{'place_id': '4d2b3083f504bceb'}
2021-04-07T12:17:57.000Z	1379770419897503746	ショップ名：パセオ　セブン-イレブン（2021年4月7日判明）最終出勤日：4月5日（月）・従業員が勤務するショップと後方施設について消毒対応を致します。・勤務中はマスクを着用し、アルコール消毒などの感染防止策を実施しておりました。	{'place_id': '76de02149cf1f468'}
2021-04-07T11:41:06.000Z	1379761144131280896	休み明け出勤しました‼️肝臓温めておいたんでアルコール注いでください✌️#ホスト#すすきの#初回#少しでもいいなと思ったらいいね#いいねした人全員フォロー https://t.co/1BVrnNub9k	{'place_id': '13fbcf4150ce380c'}
2021-04-07T11:19:29.000Z	1379755704261615619	新人りりか、元気に出勤してます！本日は2時までとなりますので、よろしくお願いします🤲	{'place_id': '13fbcf4150ce380c'}
2021-04-07T08:14:08.000Z	1379709059675254790	やっぱり生まれ育った土地を出て、遠く離れた場所に住んでみる経験は、大いなるカルチャーショックになるんだなぁと思ふ。旅行じゃダメ。住んでみないと分からないことが沢山ある。 https://t.co/3KwcDWjpaX	{'place_id': '13fbcf4150ce380c'}
2021-04-07T07:31:10.000Z	1379698246327496709	まん延防止なんちゃらとか言ってないで緊急事態宣言でよろしかったのでは？【速報】大阪モデル“赤信号点灯”で『医療非常事態』を宣言することを正式決定　府民に“不要不急の外出自粛”要請(MBSニュース)#Yahooニュースhttps://t.co/I9MqZUGCJM	{'place_id': '2446080129c66346'}
2021-04-07T07:07:29.000Z	1379692286880096258	本日17：00〜ラストまでルカちゃん出勤❣️ロリフェイスで大胆鼠径マッサージ😍17：45〜19：05🈵19：20〜🈳更に18:00〜ラストまでさあやちゃん出勤です❣️悶絶必死の4T🐈‍⬛マッサージ💕をご堪能ください⬇️⬇️official LINE⬇️⬇️https://t.co/fx3BulDNUk https://t.co/TecZCuhXjf	{'place_id': '0fc39ddeb3946000'}
2021-04-07T06:59:59.000Z	1379690399174828032	日焼け止め　お出かけ減って　無駄増える#シェアハピお届け	{'place_id': '424650fd9f1031ec'}
2021-04-07T01:01:57.000Z	1379600297681592324	ほう。どうするんだろうな。北海道、無症状の旅行客にＰＣＲ検査実施へ(読売新聞オンライン)#Yahooニュースhttps://t.co/DBFpcpHw2z	{'place_id': '424650fd9f1031ec'}
2021-04-08T23:07:09.000Z	1380296182371512323	電車さんおしっこ漏れそうなんで揺れるのやめてもろて	{'place_id': '76de02149cf1f468'}
2021-04-08T18:48:15.000Z	1380231027415654406	最近寝落ちして、2時とか3時に起きて朝方また寝て出勤１時間前に起きてるはたして、ちゃんと休めているのか…？	{'place_id': 'afc70d6aeb55fa4a'}
2021-04-08T16:19:04.000Z	1380193484028530689	今仕事から帰宅。やっぱり日勤じゃないのは身体が変だな来週は23時出勤の夜勤の週だから頑張ろう！	{'place_id': 'aedee7b3bd878532'}
2021-04-08T13:08:42.000Z	1380145580844851208	国難のコロナ対策に批判ばかりしてる野党。批判するばかりでなく、表に出て不要不急の外出を控える様訴えたら？#安住　#野党　#批判ばかりで糞の役にも立たない野党	{'place_id': 'fe961fca5190a4d7'}
2021-04-08T12:40:55.000Z	1380138586113146888	本日も出勤してます‼️12日レオ店長バースデーがありますのでよろしくお願いします✨#ホスト#すすきの#初回#少しでもいいなと思ったらいいね#いいねした人全員フォロー https://t.co/F2VjyAACYY	{'place_id': '13fbcf4150ce380c'}
2021-04-08T12:08:11.000Z	1380130348252622849	やってしまいました。お初です。ホテルのカードキー💳無くしました😭小樽駅まで来た道を探しまくりましたが見つからず。ホテルに電話すると再発行代金が。。。かかるんです。。。今回無料でしときます。。。ありがとうございます🙇‍♂️飲みにも行かず早々にホテルに帰って来ましたとさ😅	{'place_id': 'bf88b4fa5b342b64'}
2021-04-08T10:38:41.000Z	1380107826299736067	嫁が子育てに苦しんでいる。子供達が中々の偏食だからだ。なんとかしてあげたいと私も悩んでいる。そんな中私はこれから飲みに行く(クズ	{'place_id': 'e826cd2494f53e40'}
2021-04-08T10:34:59.000Z	1380106896003096580	電車#Lofigrapher https://t.co/S4OUTIg6Hw	{'place_id': 'afc70d6aeb55fa4a'}
2021-04-08T07:12:32.000Z	1380055945653362691	本日受付終了致しました🙇🏻‍♂️✨4月9日(金)11:00〜17:00NEWあさひちゃん18:00〜ラストさあやちゃん出勤です！ https://t.co/tMHUMmPRPx	{'place_id': '0fc39ddeb3946000'}
2021-04-08T06:52:19.000Z	1380050858180677634	@akina113027 地元なので出勤きまりましたら、遊びに行かせて頂きます🙇‍♂️	{'place_id': '13fbcf4150ce380c'}
2021-04-08T05:10:18.000Z	1380025183579308038	出勤早々プチトラブル対応。 (@ Hokkai Gakuen University in 札幌市, 北海道) https://t.co/mS4PMe4ksp	{'place_id': '2446080129c66346', 'coordinates': {'type': 'Point', 'coordinates': [141.36841368, 43.04633201]}}
2021-04-08T04:39:03.000Z	1380017321922600960	暇すぎて、人事ナビ見てたら打刻時間確認できるページ見つけて、計算したら先月11時間も残業してた😂追加出勤、追加出勤インセ、通常インセとか入れたら、手取り金額めっちゃいいわ🥳とりあえず、先月PayPay祭とかスクエアカード5倍ポイントとかで浪費してたから助かる😂笑貯金できたら、始める🥺	{'place_id': '13fbcf4150ce380c'}
2021-04-08T04:34:46.000Z	1380016244259123200	うぉーアルケミストンきたー😷北海道旅行中 https://t.co/iPPzmGksgb	{'place_id': 'e024abbacb11ebca'}
2021-04-08T02:00:17.000Z	1379977366408097793	おはようございます😃福助元町店営業中です5°朝は雪❄️がチラチラ舞ってた東区です寒いです久しぶりに冬用アウター着込んで出勤しました😣寒い時は着る!!!!!🧥あったかくして行きましょー♪本日もよろしくお願いします🧶#イマソラ #札幌Twitter会 https://t.co/xxL2Viyo09	{'place_id': '0c97e6e1c7544000'}
2021-04-08T00:04:08.000Z	1379948136353853446	@wwwwhiteappleee マジ卍直ぐに止んだけどぉ今日遅出勤でよかたよー	{'place_id': '2446080129c66346'}
2021-04-09T23:21:15.000Z	1380662119050346496	今日のモクモク☁️🏭️おはようございます🍀今朝は早出出勤でおます。週末の今日は春の陽気に包まれる予報。あっ！そろそろタイヤ交換しないとな～ 場所: Teine Maeda, Teine-ku https://t.co/xyJaTWVkvY	{'place_id': '003be63a3b382e11', 'coordinates': {'type': 'Point', 'coordinates': [141.25814049, 43.14432144]}}
2021-04-09T23:20:44.000Z	1380661988141850624	おはようございます🙋地獄の講習開始から1週間が過ぎ、やっと２連休がもらえました😄あまり良くなかった天候も休みになった今日は☀️です。今日はこれから息子のサッカーの練習試合を見に行って、あとはマッタリしてます😁👍今日が仕事の人は頑張って、休みの人はゆっくり休んで下さい😉	{'place_id': 'afc70d6aeb55fa4a'}
2021-04-09T23:08:59.000Z	1380659034865340419	またもや緑ババァのやった感演出。感染拡大してないのに都民の自由を奪う愚策中の愚策。即刻辞職を!!都知事 GW中の旅行延期して#Yahooニュースhttps://t.co/vOfgUZHbZI	{'place_id': '2446080129c66346'}
2021-04-09T15:06:47.000Z	1380537682388914182	今の時代、休日に仕事をさせたらパワハラになる。私たちの業界、２、３年前までは、何でもありのブラックで、休日出勤当たり前、明日までにやってこい当たり前、今の新人はそうしたこと知っているから、自分からはやろうとしない。時間内業務だから当然だが、長年ブラックだった者には違和感。	{'place_id': 'c3821cfe8f16bdb6'}
2021-04-09T12:25:22.000Z	1380497062672801798	旅行代理店もプレイガイドもこれからはネット購入頑張り主流になりそう… https://t.co/M0Cb6xHsRn	{'place_id': '13fbcf4150ce380c'}
2021-04-09T11:47:40.000Z	1380487572023963650	本日も出勤してます‼️初回などどうでしょうか？？連絡お待ちしてます🙋‍♂️#ホスト#すすきの#初回#少しでもいいなと思ったらいいね#いいねした人全員フォロー https://t.co/dk7Fcenys4	{'place_id': '13fbcf4150ce380c'}
2021-04-09T11:02:26.000Z	1380476190591385602	滑走路に除雪車がいるから飛行機待機中やて✈️今日も帰るの遅なるな。電車あるんやろか🙄	{'place_id': 'aedee7b3bd878532'}
2021-04-09T10:13:54.000Z	1380463974907408386	明日は、３時出勤〰️朝なのか🌅夜なのか🌃？？？どっちかわからない(笑)寒いんだろうなぁ〰️!(￣□||||！！ https://t.co/s2JSou01e6	{'place_id': 'afc70d6aeb55fa4a'}
2021-04-09T09:01:08.000Z	1380445664681680898	今日はシュウが休みだったので、出勤前にカレー食べたり神社に行ってからの出勤でございますw https://t.co/Io7J2db8y8	{'place_id': '0fc298236a14f000'}
2021-04-09T08:34:25.000Z	1380438940973342721	カリーナでスポーツ観戦できます！！DAZNはいってます😂🧡#ガールズバー #スポーツバー #ダーツバー本日出勤さきゆうかりこ https://t.co/Um67Z6pMZA	{'place_id': 'e0b7947e3d35d737'}
2021-04-09T07:51:43.000Z	1380428193274859520	札幌の「外出・往来自粛」要請5月14日まで延長打診…大型連休の移動抑制の必要性 - 北海道ニュースUHB TimeLine | Yahoo! JAPAN https://t.co/ew4IaZikYT困っているのは飲食店だけじゃない。この馬鹿くさい自粛で被害を受けている他の業種にもちゃんと補償金払えよ！	{'place_id': '2446080129c66346'}
2021-04-09T06:39:33.000Z	1380410031955341316	札幌市は今年も市民にGWの外出自粛要請ですか…	{'place_id': '13fbcf4150ce380c'}
2021-04-09T06:03:26.000Z	1380400945830391809	今しがたレンタサイクル返した🚲そして職質された🤣🤣🤣そして電車に乗り遅れた😂😂😂ﾎﾞｸｶﾞﾜﾙｲ https://t.co/wNQyplNoqo	{'place_id': 'bf88b4fa5b342b64'}
2021-04-09T04:06:55.000Z	1380371620716417024	本日、ジムからの病院なので旅行ですか？？ってくらい荷物が多い😅	{'place_id': '424650fd9f1031ec'}
2021-04-09T03:37:09.000Z	1380364130591248384	この後、14:30〜ご予約可能です！本日出勤2日目あさひちゃん出勤してます💕公式 LINEhttps://t.co/fx3BulDNUk https://t.co/PdLNSnq2AX	{'place_id': 'fe961fca5190a4d7'}
2021-04-10T23:55:26.000Z	1381033110079332354	おはようございますｯ！ボナンザです❗日中はポカポカ陽気になりそうで自宅で過ごす方も外出される方も過ごしやすい１日になりそうですね☀️🤗店舗営業は勿論、出前館よりデリバリー&amp;テイクアウトも絶賛承っております‼️陽気な１日を元気なカレーでお供させて頂けると幸いです🎵#東区カレー https://t.co/p9dftvAzP4	{'place_id': '105e7f98c597a002'}
2021-04-10T23:16:06.000Z	1381023212356608002	天気ヨシ！お肉ヨシ！予約ナシ！『どヒマ警報』鳴りまくりの日曜日。明日もだけどね。笑『賢い人はわかってる』今のススキノが1番安全って事！自粛解除後、みんなで一斉に飲みに出るとリスクが高いって事。まずは賢い人達お待ちしてまーす。 https://t.co/r5VYnyw6bx	{'place_id': '2446080129c66346'}
2021-04-10T21:40:22.000Z	1380999118600867841	おはようございます。太陽が眩しい〜。吹く風は寒い〜。昨日と1本しか違わないバスにてスーパーへ出勤。今日は朝から夕方までのフル勤務。人が足らないんです💦 https://t.co/aCrlUfcfzg	{'place_id': 'bf88b4fa5b342b64'}
2021-04-10T15:20:17.000Z	1380903466843828224	週末なのに外出自粛だの往来自粛だのというからお先真っ暗。さっさと帰ってダガーL開封したい　　#ガンプラ	{'place_id': '13fbcf4150ce380c'}
2021-04-10T13:31:47.000Z	1380876161719230464	野幌駅にて、電車で寝てて急いで電車から降りようとした酔っ払いのオヤジ、ドア閉まりかけてんのに無理くり出ようとしてターミネーターみたいにドアに挟まれて無理矢理こじ開けようとしたの見て今ブルーな気持ちになってる	{'place_id': 'c3821cfe8f16bdb6'}
2021-04-10T13:29:54.000Z	1380875690912833536	神戸のハーバーランドに似たような作品があって、神戸を訪れるたびに眺めに行くんです。だから、眺めるたびに神戸旅行気分。広場に置いて、「いつでもお気軽にどうぞ」と見せていただけるニトリの皆様の心意気が嬉しくてありがたくて、いつもうっとり観入ってしまいます。 https://t.co/7WpUHB8ami	{'place_id': 'bf88b4fa5b342b64'}
2021-04-10T13:26:11.000Z	1380874753720733697	能登半島 25年位前に一度行った事あるわ😍社員旅行で😅#地底人ラジオ	{'place_id': '76de02149cf1f468'}
2021-04-10T12:05:31.000Z	1380854453822091266	@y_Tomioka1208 絶滅危惧種ですか…？そんな良いものでは無いかと。夜勤者さんの出勤時間が近づいているのに、あっちの仕事に手一杯でこっちの仕事が手つかずでは、明日の朝迄仕事の夜勤者さんに申し訳ないですから、片付けて、いつも同じセッティングしただけですよ。	{'place_id': 'c3821cfe8f16bdb6'}
2021-04-10T11:22:19.000Z	1380843582299365376	本日も出勤しました‼️お暇な方初回などどうですか？☺️#ホスト#すすきの#初回#少しでもいいなと思ったらいいね#いいねした人全員フォロー https://t.co/UOhX7gPNvw	{'place_id': '13fbcf4150ce380c'}
2021-04-10T11:06:41.000Z	1380839646138036224	可愛いパイとタルトのお店です甘いものあまり食べないけど今日は1人でお祝い🥂アップルパイが気になる！電車通りをまーっすぐ西15丁目です https://t.co/TL9Xgam4J0	{'place_id': '07d9d6d565084001'}
2021-04-10T11:03:46.000Z	1380838913267310597	@sugar_ramen 甘ちゃんサンキュー😁👍ついに全店舗制覇しちゃったよ😂休みと時間が合えば皆んなで旅行がてら来たいよね〜🍜🥰	{'place_id': '13fbcf4150ce380c'}
